,specie,specieCode,genus,organismCode,antibiotic,antibioticCode,gram,resistance
1050,mixed,A_MIXED,mixed coliforms,MCOL,ceftazidime,ACAZ,,0.428571428571
1051,mixed,A_MIXED,mixed coliforms,MCOL,cephalexin,ACELX,,0.46666666666699996
1052,mixed,A_MIXED,mixed coliforms,MCOL,ciprofloxacin,ACIP,,0.33333333333299997
1053,mixed,A_MIXED,mixed coliforms,MCOL,colistin sulphate,ACOL,,0.25
1054,mixed,A_MIXED,mixed coliforms,MCOL,cotrimoxazole,ACOT,,0.0
1055,mixed,A_MIXED,mixed coliforms,MCOL,cefotaxime,ACTX,,0.428571428571
1056,mixed,A_MIXED,mixed coliforms,MCOL,cefoxitin,ACXT,,0.5714285714289999
1057,mixed,A_MIXED,mixed coliforms,MCOL,ertapenem,AERT,,0.4
1058,mixed,A_MIXED,mixed coliforms,MCOL,esbl markers,AESBL,,0.33333333333299997
1059,mixed,A_MIXED,mixed coliforms,MCOL,gentamicin,AGEN,,0.133333333333
1060,mixed,A_MIXED,mixed coliforms,MCOL,mecillinam,AMEC,,0.6
1061,mixed,A_MIXED,mixed coliforms,MCOL,meropenem,AMER,,0.28571428571400004
1062,mixed,A_MIXED,mixed coliforms,MCOL,nitrofurantoin,ANIT,,0.266666666667
1063,mixed,A_MIXED,mixed coliforms,MCOL,tazocin,ATAZ,,0.28571428571400004
1064,mixed,A_MIXED,mixed coliforms,MCOL,temocillin,ATEM,,0.4
1065,mixed,A_MIXED,mixed coliforms,MCOL,trimethoprim,ATRI,,0.666666666667
1066,mixed,A_MIXED,mixed growth of coliforms.,QMCOL,augmentin,AAUG,,1.0
1067,mixed,A_MIXED,mixed growth of coliforms.,QMCOL,cephalexin,ACELX,,0.0
1068,mixed,A_MIXED,mixed growth of coliforms.,QMCOL,ciprofloxacin,ACIP,,0.0
1069,mixed,A_MIXED,mixed growth of coliforms.,QMCOL,gentamicin,AGEN,,0.0
1070,mixed,A_MIXED,mixed growth of coliforms.,QMCOL,nitrofurantoin,ANIT,,0.0
1071,mixed,A_MIXED,mixed growth of coliforms.,QMCOL,trimethoprim,ATRI,,1.0
1072,mixed,A_MIXED,mixed growth including yeasts,QMIXY,augmentin,AAUG,,0.0
1073,mixed,A_MIXED,mixed growth including yeasts,QMIXY,cephalexin,ACELX,,0.0
1074,mixed,A_MIXED,mixed growth including yeasts,QMIXY,ciprofloxacin,ACIP,,0.0
1075,mixed,A_MIXED,mixed growth including yeasts,QMIXY,gentamicin,AGEN,,0.0
1076,mixed,A_MIXED,mixed growth including yeasts,QMIXY,nitrofurantoin,ANIT,,0.0
1077,mixed,A_MIXED,mixed growth including yeasts,QMIXY,trimethoprim,ATRI,,0.0
1078,neisseria,A_NEISSERIA,neisseria sp.,NEISS,amikacin,AAMI,n,0.0
1079,neisseria,A_NEISSERIA,neisseria sp.,NEISS,augmentin,AAUG,n,0.0
1080,neisseria,A_NEISSERIA,neisseria sp.,NEISS,ceftazidime,ACAZ,n,0.0
1081,neisseria,A_NEISSERIA,neisseria sp.,NEISS,cephalexin,ACELX,n,0.0
1082,neisseria,A_NEISSERIA,neisseria sp.,NEISS,ciprofloxacin,ACIP,n,0.0
1083,neisseria,A_NEISSERIA,neisseria sp.,NEISS,colistin sulphate,ACOL,n,0.0
1084,neisseria,A_NEISSERIA,neisseria sp.,NEISS,gentamicin,AGEN,n,0.0
1085,neisseria,A_NEISSERIA,neisseria sp.,NEISS,imipenem,AIMP,n,0.0
1086,neisseria,A_NEISSERIA,neisseria sp.,NEISS,nitrofurantoin,ANIT,n,0.0
1087,neisseria,A_NEISSERIA,neisseria sp.,NEISS,tazocin,ATAZ,n,0.0
1088,neisseria,A_NEISSERIA,neisseria sp.,NEISS,trimethoprim,ATRI,n,1.0
1089,neisseria,A_NEISSERIA,neisseria sp.,NEISS,cefpodoxime,A_CEFPODOX,n,0.0
1090,neisseria,A_NEISSERIA,neisseria gonorrhoeae,NGON,azithromycin,AAZI,n,0.0
1091,neisseria,A_NEISSERIA,neisseria gonorrhoeae,NGON,ciprofloxacin,ACIP,n,0.5714285714289999
1092,neisseria,A_NEISSERIA,neisseria gonorrhoeae,NGON,cefixime,ACIX,n,0.0
1093,neisseria,A_NEISSERIA,neisseria gonorrhoeae,NGON,ceftriaxone,ACONE,n,0.0
1094,neisseria,A_NEISSERIA,neisseria gonorrhoeae,NGON,naladixic acid,ANAL,n,0.4
1095,neisseria,A_NEISSERIA,neisseria gonorrhoeae,NGON,spectinomycin,ASPE,n,0.0
1096,neisseria,A_NEISSERIA,neisseria gonorrhoeae,NGON,tetracycline,ATET,n,0.33333333333299997
1097,pantoea,A_PANTOEA,pantoea sp.,PANTO,amikacin,AAMI,,0.0
1098,pantoea,A_PANTOEA,pantoea sp.,PANTO,amp c markers,AAMPC,,0.0
1099,pantoea,A_PANTOEA,pantoea sp.,PANTO,augmentin,AAUG,,0.0
1100,pantoea,A_PANTOEA,pantoea sp.,PANTO,ceftazidime,ACAZ,,0.0
1101,pantoea,A_PANTOEA,pantoea sp.,PANTO,cephalexin,ACELX,,1.0
1102,pantoea,A_PANTOEA,pantoea sp.,PANTO,ciprofloxacin,ACIP,,0.0
1103,pantoea,A_PANTOEA,pantoea sp.,PANTO,colistin sulphate,ACOL,,0.0
1104,pantoea,A_PANTOEA,pantoea sp.,PANTO,cefotaxime,ACTX,,0.0
1105,pantoea,A_PANTOEA,pantoea sp.,PANTO,cefoxitin,ACXT,,1.0
1106,pantoea,A_PANTOEA,pantoea sp.,PANTO,ertapenem,AERT,,0.0
1107,pantoea,A_PANTOEA,pantoea sp.,PANTO,gentamicin,AGEN,,0.0
1108,pantoea,A_PANTOEA,pantoea sp.,PANTO,mecillinam,AMEC,,1.0
1109,pantoea,A_PANTOEA,pantoea sp.,PANTO,meropenem,AMER,,0.0
1110,pantoea,A_PANTOEA,pantoea sp.,PANTO,nitrofurantoin,ANIT,,1.0
1111,pantoea,A_PANTOEA,pantoea sp.,PANTO,tazocin,ATAZ,,0.0
1112,pantoea,A_PANTOEA,pantoea sp.,PANTO,temocillin,ATEM,,0.0
1113,pantoea,A_PANTOEA,pantoea sp.,PANTO,trimethoprim,ATRI,,0.0
1114,proteus,A_PROTEUS,proteus mirabilis,PMIR,amikacin,AAMI,n,0.063829787234
1115,proteus,A_PROTEUS,proteus mirabilis,PMIR,amoxycillin,AAMO,n,0.0
1116,proteus,A_PROTEUS,proteus mirabilis,PMIR,amp c markers,AAMPC,n,0.833333333333
1117,proteus,A_PROTEUS,proteus mirabilis,PMIR,augmentin,AAUG,n,0.040227372103199995
1118,proteus,A_PROTEUS,proteus mirabilis,PMIR,ceftazidime,ACAZ,n,0.127659574468
1119,proteus,A_PROTEUS,proteus mirabilis,PMIR,cephalexin,ACELX,n,0.061625874125899996
1120,proteus,A_PROTEUS,proteus mirabilis,PMIR,chloramphenicol,ACHL,n,0.0
1121,proteus,A_PROTEUS,proteus mirabilis,PMIR,ciprofloxacin,ACIP,n,0.13051069402
1122,proteus,A_PROTEUS,proteus mirabilis,PMIR,colistin sulphate,ACOL,n,0.927536231884
1123,proteus,A_PROTEUS,proteus mirabilis,PMIR,cefotaxime,ACTX,n,0.183486238532
1124,proteus,A_PROTEUS,proteus mirabilis,PMIR,cefuroxime,ACXM,n,0.0
1125,proteus,A_PROTEUS,proteus mirabilis,PMIR,cefoxitin,ACXT,n,0.107033639144
1126,proteus,A_PROTEUS,proteus mirabilis,PMIR,ertapenem,AERT,n,0.00634920634921
1127,proteus,A_PROTEUS,proteus mirabilis,PMIR,esbl markers,AESBL,n,0.751592356688
1128,proteus,A_PROTEUS,proteus mirabilis,PMIR,fosfomycin,AFOS,n,0.5
1129,proteus,A_PROTEUS,proteus mirabilis,PMIR,gentamicin,AGEN,n,0.11028446389499999
1130,proteus,A_PROTEUS,proteus mirabilis,PMIR,mecillinam,AMEC,n,0.406349206349
1131,proteus,A_PROTEUS,proteus mirabilis,PMIR,meropenem,AMER,n,0.00302114803625
1132,proteus,A_PROTEUS,proteus mirabilis,PMIR,nitrofurantoin,ANIT,n,0.997305792546
1133,proteus,A_PROTEUS,proteus mirabilis,PMIR,tazocin,ATAZ,n,0.0212765957447
1134,proteus,A_PROTEUS,proteus mirabilis,PMIR,temocillin,ATEM,n,0.00634920634921
1135,proteus,A_PROTEUS,proteus mirabilis,PMIR,tobramycin,ATOB,n,0.28571428571400004
1136,proteus,A_PROTEUS,proteus mirabilis,PMIR,trimethoprim,ATRI,n,0.438811188811
1137,proteus,A_PROTEUS,proteus sp.,PROTE,amikacin,AAMI,n,0.046511627906999996
1138,proteus,A_PROTEUS,proteus sp.,PROTE,amoxycillin,AAMO,n,1.0
1139,proteus,A_PROTEUS,proteus sp.,PROTE,amp c markers,AAMPC,n,0.75
1140,proteus,A_PROTEUS,proteus sp.,PROTE,augmentin,AAUG,n,0.101939744119
1141,proteus,A_PROTEUS,proteus sp.,PROTE,aztreonam,AAZT,n,0.0
1142,proteus,A_PROTEUS,proteus sp.,PROTE,ceftazidime,ACAZ,n,0.179710144928
1143,proteus,A_PROTEUS,proteus sp.,PROTE,cephalexin,ACELX,n,0.151177199504
1144,proteus,A_PROTEUS,proteus sp.,PROTE,ciprofloxacin,ACIP,n,0.0955912649361
1145,proteus,A_PROTEUS,proteus sp.,PROTE,colistin sulphate,ACOL,n,0.9478527607359999
1146,proteus,A_PROTEUS,proteus sp.,PROTE,cotrimoxazole,ACOT,n,0.5
1147,proteus,A_PROTEUS,proteus sp.,PROTE,cefotaxime,ACTX,n,0.176811594203
1148,proteus,A_PROTEUS,proteus sp.,PROTE,cefuroxime,ACXM,n,0.530120481928
1149,proteus,A_PROTEUS,proteus sp.,PROTE,cefoxitin,ACXT,n,0.165217391304
1150,proteus,A_PROTEUS,proteus sp.,PROTE,ertapenem,AERT,n,0.014440433213
1151,proteus,A_PROTEUS,proteus sp.,PROTE,esbl markers,AESBL,n,0.8648648648649999
1152,proteus,A_PROTEUS,proteus sp.,PROTE,gentamicin,AGEN,n,0.095390524968
1153,proteus,A_PROTEUS,proteus sp.,PROTE,imipenem,AIMP,n,0.0243902439024
1154,proteus,A_PROTEUS,proteus sp.,PROTE,mecillinam,AMEC,n,0.480891719745
1155,proteus,A_PROTEUS,proteus sp.,PROTE,meropenem,AMER,n,0.008695652173910001
1156,proteus,A_PROTEUS,proteus sp.,PROTE,nitrofurantoin,ANIT,n,0.997898276587
1157,proteus,A_PROTEUS,proteus sp.,PROTE,tazocin,ATAZ,n,0.011695906432700002
1158,proteus,A_PROTEUS,proteus sp.,PROTE,temocillin,ATEM,n,0.0218181818182
1159,proteus,A_PROTEUS,proteus sp.,PROTE,tobramycin,ATOB,n,0.16949152542399998
1160,proteus,A_PROTEUS,proteus sp.,PROTE,trimethoprim,ATRI,n,0.43811881188100005
1161,proteus,A_PROTEUS,proteus sp.,PROTE,cefpodoxime,A_CEFPODOX,n,0.0298353909465
1162,proteus,A_PROTEUS,proteus sp.,PROTE,sulphamethoxazole,A_SULPHAME,n,0.714285714286
1163,proteus,A_PROTEUS,proteus sp.,PROTE,timentin,A_TIMENTIN,n,0.0
1164,proteus,A_PROTEUS,proteus vulgaris,PVUL,amikacin,AAMI,n,0.0
1165,proteus,A_PROTEUS,proteus vulgaris,PVUL,amp c markers,AAMPC,n,0.933333333333
1166,proteus,A_PROTEUS,proteus vulgaris,PVUL,augmentin,AAUG,n,0.05
1167,proteus,A_PROTEUS,proteus vulgaris,PVUL,ceftazidime,ACAZ,n,0.0
1168,proteus,A_PROTEUS,proteus vulgaris,PVUL,cephalexin,ACELX,n,0.933333333333
1169,proteus,A_PROTEUS,proteus vulgaris,PVUL,ciprofloxacin,ACIP,n,0.05
1170,proteus,A_PROTEUS,proteus vulgaris,PVUL,colistin sulphate,ACOL,n,0.941176470588
1171,proteus,A_PROTEUS,proteus vulgaris,PVUL,cefotaxime,ACTX,n,0.0
1172,proteus,A_PROTEUS,proteus vulgaris,PVUL,cefoxitin,ACXT,n,0.022222222222199998
1173,proteus,A_PROTEUS,proteus vulgaris,PVUL,ertapenem,AERT,n,0.0
1174,proteus,A_PROTEUS,proteus vulgaris,PVUL,esbl markers,AESBL,n,1.0
1175,proteus,A_PROTEUS,proteus vulgaris,PVUL,gentamicin,AGEN,n,0.0166666666667
1176,proteus,A_PROTEUS,proteus vulgaris,PVUL,mecillinam,AMEC,n,0.2
1177,proteus,A_PROTEUS,proteus vulgaris,PVUL,meropenem,AMER,n,0.0
1178,proteus,A_PROTEUS,proteus vulgaris,PVUL,nitrofurantoin,ANIT,n,0.983333333333
1179,proteus,A_PROTEUS,proteus vulgaris,PVUL,tazocin,ATAZ,n,0.0
1180,proteus,A_PROTEUS,proteus vulgaris,PVUL,temocillin,ATEM,n,0.0
1181,proteus,A_PROTEUS,proteus vulgaris,PVUL,tobramycin,ATOB,n,0.0
1182,proteus,A_PROTEUS,proteus vulgaris,PVUL,trimethoprim,ATRI,n,0.533333333333
1183,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,amikacin,AAMI,,0.0588235294118
1184,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,amp c markers,AAMPC,,0.8571428571430001
1185,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,augmentin,AAUG,,0.72
1186,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,ceftazidime,ACAZ,,0.117647058824
1187,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,cephalexin,ACELX,,0.68
1188,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,ciprofloxacin,ACIP,,0.12
1189,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,colistin sulphate,ACOL,,0.9375
1190,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,cefotaxime,ACTX,,0.117647058824
1191,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,cefoxitin,ACXT,,0.294117647059
1192,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,ertapenem,AERT,,0.117647058824
1193,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,esbl markers,AESBL,,0.875
1194,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,gentamicin,AGEN,,0.08
1195,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,mecillinam,AMEC,,0.5
1196,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,meropenem,AMER,,0.0588235294118
1197,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,nitrofurantoin,ANIT,,0.96
1198,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,tazocin,ATAZ,,0.117647058824
1199,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,temocillin,ATEM,,0.0555555555556
1200,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,trimethoprim,ATRI,,0.56
1201,providencia,A_PROVIDENCIA,providencia sp.,A_PROVIDEN,cefpodoxime,A_CEFPODOX,,0.0
1202,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,amikacin,AAMI,,0.047619047619
1203,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,amp c markers,AAMPC,,0.9
1204,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,augmentin,AAUG,,0.45454545454499995
1205,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,ceftazidime,ACAZ,,0.047619047619
1206,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,cephalexin,ACELX,,0.545454545455
1207,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,ciprofloxacin,ACIP,,0.0454545454545
1208,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,colistin sulphate,ACOL,,0.894736842105
1209,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,cefotaxime,ACTX,,0.047619047619
1210,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,cefoxitin,ACXT,,0.0952380952381
1211,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,ertapenem,AERT,,0.0454545454545
1212,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,esbl markers,AESBL,,0.916666666667
1213,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,gentamicin,AGEN,,0.0
1214,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,mecillinam,AMEC,,0.590909090909
1215,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,meropenem,AMER,,0.047619047619
1216,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,nitrofurantoin,ANIT,,0.9545454545450001
1217,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,tazocin,ATAZ,,0.047619047619
1218,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,temocillin,ATEM,,0.0
1219,providencia,A_PROVIDENCIA,providencia rettgeri,PRET,trimethoprim,ATRI,,0.45454545454499995
1220,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,amikacin,AAMI,,0.0
1221,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,amp c markers,AAMPC,,0.846153846154
1222,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,augmentin,AAUG,,0.9705882352940001
1223,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,ceftazidime,ACAZ,,0.0
1224,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,cephalexin,ACELX,,0.382352941176
1225,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,ciprofloxacin,ACIP,,0.264705882353
1226,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,colistin sulphate,ACOL,,1.0
1227,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,cefotaxime,ACTX,,0.0
1228,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,cefoxitin,ACXT,,0.0
1229,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,ertapenem,AERT,,0.0
1230,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,esbl markers,AESBL,,1.0
1231,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,gentamicin,AGEN,,0.382352941176
1232,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,mecillinam,AMEC,,0.2
1233,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,meropenem,AMER,,0.0
1234,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,nitrofurantoin,ANIT,,0.9705882352940001
1235,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,tazocin,ATAZ,,0.0
1236,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,temocillin,ATEM,,0.0
1237,providencia,A_PROVIDENCIA,providencia stuartii,PSTUA,trimethoprim,ATRI,,0.7647058823530001
1238,pseudomonas,A_PSEUDOMONAS,pseudomonas fluorescens,A_PFLUORESC,amikacin,AAMI,n,0.0
1239,pseudomonas,A_PSEUDOMONAS,pseudomonas fluorescens,A_PFLUORESC,ceftazidime,ACAZ,n,0.0
1240,pseudomonas,A_PSEUDOMONAS,pseudomonas fluorescens,A_PFLUORESC,ciprofloxacin,ACIP,n,0.0
1241,pseudomonas,A_PSEUDOMONAS,pseudomonas fluorescens,A_PFLUORESC,gentamicin,AGEN,n,0.0
1242,pseudomonas,A_PSEUDOMONAS,pseudomonas fluorescens,A_PFLUORESC,meropenem,AMER,n,0.5
1243,pseudomonas,A_PSEUDOMONAS,pseudomonas fluorescens,A_PFLUORESC,tazocin,ATAZ,n,0.0
1244,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,amikacin,AAMI,n,0.027576697690499998
1245,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,amp c markers,AAMPC,n,0.0
1246,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,augmentin,AAUG,n,0.84
1247,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,aztreonam,AAZT,n,0.624045801527
1248,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,ceftazidime,ACAZ,n,0.0409944459138
1249,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,cephalexin,ACELX,n,0.916666666667
1250,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,ciprofloxacin,ACIP,n,0.155126849894
1251,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,colistin sulphate,ACOL,n,0.0152091254753
1252,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,cotrimoxazole,ACOT,n,1.0
1253,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,cefotaxime,ACTX,n,0.6
1254,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,cefuroxime,ACXM,n,1.0
1255,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,cefoxitin,ACXT,n,0.8
1256,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,ertapenem,AERT,n,0.75
1257,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,esbl markers,AESBL,n,1.0
1258,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,gentamicin,AGEN,n,0.0570824524313
1259,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,imipenem,AIMP,n,0.12560721720999998
1260,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,mecillinam,AMEC,n,0.6
1261,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,meropenem,AMER,n,0.07188498402560001
1262,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,nitrofurantoin,ANIT,n,0.84
1263,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,tazocin,ATAZ,n,0.052996005326199996
1264,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,temocillin,ATEM,n,0.75
1265,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,tobramycin,ATOB,n,0.18281535649
1266,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,trimethoprim,ATRI,n,0.88
1267,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,cefpodoxime,A_CEFPODOX,n,1.0
1268,pseudomonas,A_PSEUDOMONAS,pseudomonas aeruginosa,PAER,timentin,A_TIMENTIN,n,0.36
1269,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,amikacin,AAMI,n,0.0
1270,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,augmentin,AAUG,n,0.75
1271,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,aztreonam,AAZT,n,1.0
1272,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,ceftazidime,ACAZ,n,0.0454545454545
1273,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,cephalexin,ACELX,n,1.0
1274,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,ciprofloxacin,ACIP,n,0.08695652173910001
1275,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,colistin sulphate,ACOL,n,0.0
1276,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,cefotaxime,ACTX,n,0.5
1277,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,cefoxitin,ACXT,n,0.666666666667
1278,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,ertapenem,AERT,n,1.0
1279,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,esbl markers,AESBL,n,1.0
1280,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,gentamicin,AGEN,n,0.0434782608696
1281,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,imipenem,AIMP,n,0.5
1282,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,mecillinam,AMEC,n,1.0
1283,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,meropenem,AMER,n,0.40909090909100004
1284,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,nitrofurantoin,ANIT,n,1.0
1285,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,tazocin,ATAZ,n,0.0909090909091
1286,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,temocillin,ATEM,n,1.0
1287,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,tobramycin,ATOB,n,0.5
1288,pseudomonas,A_PSEUDOMONAS,pseudomonas putida,PPUT,trimethoprim,ATRI,n,1.0
1289,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,amikacin,AAMI,n,0.0197505197505
1290,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,amp c markers,AAMPC,n,0.125
1291,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,augmentin,AAUG,n,0.86
1292,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,aztreonam,AAZT,n,0.6904761904760001
1293,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,ceftazidime,ACAZ,n,0.046493301812500006
1294,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,cephalexin,ACELX,n,0.98
1295,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,ciprofloxacin,ACIP,n,0.116679718089
1296,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,colistin sulphate,ACOL,n,0.020833333333299998
1297,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,cefotaxime,ACTX,n,0.7647058823530001
1298,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,cefuroxime,ACXM,n,1.0
1299,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,cefoxitin,ACXT,n,0.933333333333
1300,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,ertapenem,AERT,n,0.8181818181820001
1301,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,esbl markers,AESBL,n,1.0
1302,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,fosfomycin,AFOS,n,1.0
1303,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,gentamicin,AGEN,n,0.044670846395
1304,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,imipenem,AIMP,n,0.107623318386
1305,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,mecillinam,AMEC,n,0.875
1306,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,meropenem,AMER,n,0.07588932806319999
1307,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,nitrofurantoin,ANIT,n,0.96
1308,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,tazocin,ATAZ,n,0.0371541501976
1309,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,temocillin,ATEM,n,0.909090909091
1310,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,tigecycline,ATIG,n,1.0
1311,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,tobramycin,ATOB,n,0.143884892086
1312,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,trimethoprim,ATRI,n,0.94
1313,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,cefpodoxime,A_CEFPODOX,n,1.0
1314,pseudomonas,A_PSEUDOMONAS,pseudomonas,PSEUD,timentin,A_TIMENTIN,n,0.375
1315,pseudomonas,A_PSEUDOMONAS,pseudomonas stutzeri,PSTU,amikacin,AAMI,n,0.0
1316,pseudomonas,A_PSEUDOMONAS,pseudomonas stutzeri,PSTU,aztreonam,AAZT,n,0.0
