domain,phylum,class,order,family,genus,species
Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,radiopugnans
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Chromohalobacter,japonicus
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,dacicola
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Hyphobacterium,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,conchae
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,
Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Spiroplasma,
Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae,Acidobacterium,capsulatum
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Actinomycetaceae,Oceanitalea,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pontivivens,insulae
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Psychrilyobacter,
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,maritimus
Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Metamycoplasmataceae,Metamycoplasma,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,crassostreae
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromono,Glycomyces,
Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,Francisella,persica
Bacteria,Firmicutes,Negativicutes,Veillonellales,Dialisteraceae,Dialister,micraerophilus
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Kibdelo,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,marina
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Endozoicomonas,elysicola
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,anseris
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Pseudovibrio,axinellae
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,halocryophilus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Donghicola,eburneus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Pannonibacter,phragmitetus
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania,
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter,dokdonensis
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,rhodnii
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Peptoclostridiaceae,Peptoclostridium,litorale
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,suncheonense
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alishewanella,aestuarii
Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Metamycoplasmataceae,Mycoplasmopsis,columboralis
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Lacibacter,
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paenarthrobacter,aurescens
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,multisaccharivorax
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter,glacialis
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,terrae
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,hussainii
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Secundilactobacillus,silagincola
Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter,suis
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,jilunlii
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,araucananum
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Aurantimicrobium,
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Paraprevotella,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Malikia,
Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,seminalis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermabacteraceae,Dermabacter,vaginalis
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Oribacterium,parvum
Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,obscuriglobus
Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystis,exedens
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Kineothrix,alysoides
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Thermocri,
Bacteria,Campylobacterota,Campylobacteria,Nautiliales,Nautiliaceae,Caminibacter,mediatlanticus
Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfotomaculaceae,Desulfotomaculum,nigrificans
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,halotolerans
Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,defluvii
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,piscicola
Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,flavus
Bacteria,Firmicutes,Bacilli,Bacillales,Salisediminibacteriaceae,Bacillus,clarkii
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola,nitratireducens
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,marshii
Bacteria,Firmicutes,Clostridia,Lachno,Lachno,Lactonifactor,longoviformis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,viscosus
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus,chungkukjangi
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Zhihengliuella,halotolerans
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Geminocystis,aponina
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,timonensis
Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Caviibacter,abscessus
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,suebicus
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae,Alcanivorax,mobilis
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,swezeyi
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,chitinolyticus
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,nakamurai
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,peroris
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Oenococcus,sicerae
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,arcticum
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,humireducens
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Natronincolaceae,Clostridium,aceticum
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algorimicrobium,echini
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,composti
Bacteria,Spirochaetota,Spirochaetia,Borreliales,Borreliaceae,Borrelia,coriaceae
Bacteria,Firmicutes,Clostridia,Tissierellales,Peptoniphilaceae,Peptoniphilus,indolicus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylovirgula,ligni
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,communis
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,acetatigenes
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,canis
Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,iners
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,asaccharolytica
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Moranella,endobia
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Liberibacter,americanus
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Photobacterium,marinum
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharo,Bermanella,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylovorus,glucosotrophus
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Enterovibrio,nigricans
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Wenxinia,marina
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Crenobacter,luteus
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,yeongjuensis
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Ferrimonas,marina
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,canadensis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,Dermatophilus,congolensis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Brevibacteriaceae,Brevibacterium,yomogidense
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,pictorum
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Dickeya,paradisiaca
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,parvulus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,favelukesii
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromono,Catelliglobosi,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,mobilis
Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobaculum,tepidum
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinotignum,urinale
Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,grandis
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,massiliensis
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,brevis
Bacteria,Chloroflexota,Anaerolineae,Thermoflexales,Thermoflexaceae,Thermoflexus,hugenholtzii
Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Saccharicenantaceae,Saccharicenans,subterraneum
Bacteria,Firmicutes,Bacilli,Bacillales,Marinococcaceae,Bacillus,aidingensis
Bacteria,Verrucomicrobiota,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydophila,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Saccharothrix,texasensis
Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,pauli
Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,timonensis
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Jejuia,pacifica
Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Planctomycetaceae,Planctopirus,limnophila
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Salinimonas,
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,Hydrococcus,rivularis
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Litoreibacter,janthinus
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Salinivibrio,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Noviherba,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,halocynthiae
Bacteria,Firmicutes,Bacilli,Bacillales,Amphibacillaceae,Amphibacillus,xylanus
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,phenolicus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,hirsuta
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Thorsellia,anophelis
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,oculi
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Achromatium,palustre
Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,aidingensis
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,norwichensis
Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,caliditerrae
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,marina
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,aquimarina
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Chlorogloeopsis,
Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae,Granulicella,mallensis
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,luteus
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,faecium
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,daqiaonensis
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Photorhabdus,namnaonensis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,pacificus
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,aenigmaticus
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,songhuajiangensis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Cryobacterium,arcticum
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Kangiellaceae,Kangiella,koreensis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Cellulosimicrobium,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,quintilis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thioclava,electrotropha
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,marinum
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Nocardia,amamiensis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,hawassense
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Paeniglutamicibacter,antarcticus
Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,phaeobacteroides
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,ostreicida
Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfocucumaceae,Desulfocucumis,palustris
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pontibaca,methylaminivorans
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Demequinaceae,Demequina,
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium,pseudopelargi
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,soli
Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Tsukamurella,
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Parapedobacter,composti
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cruoricaptor,ignavus
Bacteria,Firmicutes,Bacilli,Bacillales,Halobacillaceae,Pontibacillus,chungwhensis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,steppense
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Fusibacteraceae,Fusibacter,
Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,shenzhenensis
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,resistens
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,aestuarii
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,senegalensis
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,aerophila
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Actinobacillus,delphinicola
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Croceibacterium,mercuriale
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,rigui
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,fortis
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Riemerella,columbipharyngis
Bacteria,Actinobacteriota,Actinomycetia,Strepto,Strepto,Sino,
Bacteria,Firmicutes,Halanaerobiia,Halobacteroidales,Acetohalobiaceae,Acetohalobium,arabaticum
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Litoreibacter,meonggei
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,insecticola
Bacteria,Deinococcota,Deinococci,Deinococcales,Thermaceae,Thermus,antranikianii
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Agrococcus,carbonis
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesonia,mobilis
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,subglaciescola
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,necessarius
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloumidiphilus,alinensis
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,araffinosus
Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Nitratidesulfovibrio,termitidis
Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfotomaculaceae,Desulfotomaculum,profundi
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax,delafieldii
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,Draconibacterium,sediminis
Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Raphidiopsis,curvata
Bacteria,Firmicutes,Bacilli,Bacillales,Marinococcaceae,Salsuginibacillus,kocurii
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,alkalisoli
Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geotalea,uraniireducens
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,margollesii
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,crimeensis
Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter,aurantiacus
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,indicum
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Enterovibrio,
Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,uliginis
Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,catulorum
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Agaribacterium,
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Peptostreptococcus,
Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Chryseolinea,serpens
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,tuaregi
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Jiella,
Bacteria,Desulfobacterota,Desulfarculia,Adiutricales,Adiutricaceae,Adiutrix,intracellularis
Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Phormidesmiaceae,Phormidesmis,
Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gramella,forsetii
Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Tachikawaea,gelatinosa
Bacteria,Firmicutes,Clostridia,Peptostreptococcales,Natronincolaceae,Alkaliphilus,oremlandii
Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Mariniblastus,fucicola
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Blochmannia,
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus,composti
Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,caeni
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Aliidiomarina,sedimenti
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Nitrotoga,
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Pseudogulbenkiania,
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Camelimonas,lactis
