species,year,Conditioning_Resistant,Antibiotic_1,Antibiotic_2,S1S2,S1R2,R1S2,R1R2,MIS
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,AMPICILLIN_SULBACTAM,52,212,5,703,0.148951919
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,CEFEPIME,74,53,319,53,-0.213231357
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,CEFTAZIDIME,162,56,513,84,-0.092954129
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,CEFTRIAXONE,162,54,519,75,-0.099067301
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,CEFUROXIME,34,55,90,71,-0.161339197
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,CIPROFLOXACIN,172,91,531,181,-0.072955677
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,GENTAMICIN,237,26,633,79,0.009473199
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,LEVOFLOXACIN,132,56,435,116,-0.067095104
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,NITROFURANTOIN,233,20,644,40,-0.016459495
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,PIPERACILLIN_TAZOBACTAM,210,8,462,134,0.132643028
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,SULFA_TRIMETHOPRIM,179,85,490,222,-0.008036562
E. coli,2015/16,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,TOBRAMYCIN,203,21,515,94,0.046363658
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,AMPICILLIN_SULBACTAM,20,1,165,2100,0.038496971
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,AZTREONAM,7,0,357,131,0.01045054
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,CEFEPIME,12,0,1014,245,0.004911766
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,CEFTAZIDIME,16,0,1286,408,0.00685914
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,CEFTRIAXONE,15,3,1560,662,0.004004612
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,CEFUROXIME,8,4,487,381,0.005622024
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,CIPROFLOXACIN,19,1,1535,950,0.009308901
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,GENTAMICIN,19,2,2094,392,0.001974967
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,LEVOFLOXACIN,14,1,1093,580,0.008835903
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,NITROFURANTOIN,16,4,2143,184,-0.004548882
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,11,0,1779,437,0.00256671
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,SULFA_TRIMETHOPRIM,21,0,1572,912,0.010316452
E. coli,2015/16,CEFAZOLIN,AMPICILLIN,TOBRAMYCIN,11,2,1205,255,0.00071932
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,AZTREONAM,22,6,247,50,-0.014748322
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,CEFEPIME,44,45,802,163,-0.110944176
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,CEFTAZIDIME,69,65,1192,339,-0.081445271
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,CEFTRIAXONE,74,96,1398,453,-0.102098174
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,CEFUROXIME,24,54,434,317,-0.091281937
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,88,94,1356,747,-0.047804334
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,GENTAMICIN,175,9,1757,347,0.031014881
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,63,69,1043,510,-0.0570011
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,NITROFURANTOIN,141,29,1830,137,-0.032099174
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,132,1,1492,388,0.040048269
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,SULFA_TRIMETHOPRIM,107,78,1369,732,-0.02195481
E. coli,2015/16,CEFAZOLIN,AMPICILLIN_SULBACTAM,TOBRAMYCIN,65,5,983,200,0.019098064
E. coli,2015/16,CEFAZOLIN,AZTREONAM,CEFEPIME,305,0,67,62,0.365382353
E. coli,2015/16,CEFAZOLIN,AZTREONAM,CEFTAZIDIME,183,11,2,33,0.434843538
E. coli,2015/16,CEFAZOLIN,AZTREONAM,CEFTRIAXONE,250,54,3,127,0.575808932
E. coli,2015/16,CEFAZOLIN,AZTREONAM,CEFUROXIME,179,72,0,34,0.271313972
E. coli,2015/16,CEFAZOLIN,AZTREONAM,CIPROFLOXACIN,246,116,36,95,0.309211154
E. coli,2015/16,CEFAZOLIN,AZTREONAM,GENTAMICIN,311,54,102,29,0.058006115
E. coli,2015/16,CEFAZOLIN,AZTREONAM,LEVOFLOXACIN,120,39,7,11,0.137565453
E. coli,2015/16,CEFAZOLIN,AZTREONAM,NITROFURANTOIN,316,24,110,13,0.027915504
E. coli,2015/16,CEFAZOLIN,AZTREONAM,PIPERACILLIN_TAZOBACTAM,276,76,113,18,-0.060675576
E. coli,2015/16,CEFAZOLIN,AZTREONAM,SULFA_TRIMETHOPRIM,238,127,57,74,0.168634947
E. coli,2015/16,CEFAZOLIN,AZTREONAM,TOBRAMYCIN,302,56,87,44,0.143689246
E. coli,2015/16,CEFAZOLIN,CEFEPIME,CEFTAZIDIME,583,66,0,109,0.406182061
E. coli,2015/16,CEFAZOLIN,CEFEPIME,CEFTRIAXONE,841,187,1,243,0.441534454
E. coli,2015/16,CEFAZOLIN,CEFEPIME,CEFUROXIME,282,158,0,158,0.419141941
E. coli,2015/16,CEFAZOLIN,CEFEPIME,CIPROFLOXACIN,734,296,42,203,0.323671196
E. coli,2015/16,CEFAZOLIN,CEFEPIME,GENTAMICIN,892,140,185,60,0.069917895
E. coli,2015/16,CEFAZOLIN,CEFEPIME,LEVOFLOXACIN,467,126,21,82,0.292402385
E. coli,2015/16,CEFAZOLIN,CEFEPIME,NITROFURANTOIN,907,56,205,23,0.027415943
E. coli,2015/16,CEFAZOLIN,CEFEPIME,PIPERACILLIN_TAZOBACTAM,821,186,141,19,-0.030202208
E. coli,2015/16,CEFAZOLIN,CEFEPIME,SULFA_TRIMETHOPRIM,707,325,81,163,0.217623936
E. coli,2015/16,CEFAZOLIN,CEFEPIME,TOBRAMYCIN,784,119,85,92,0.222572513
E. coli,2015/16,CEFAZOLIN,CEFTAZIDIME,CEFTRIAXONE,1288,16,17,390,0.569332042
E. coli,2015/16,CEFAZOLIN,CEFTAZIDIME,CEFUROXIME,166,70,0,114,0.515582207
E. coli,2015/16,CEFAZOLIN,CEFTAZIDIME,CIPROFLOXACIN,992,315,122,286,0.329616161
E. coli,2015/16,CEFAZOLIN,CEFTAZIDIME,GENTAMICIN,1156,152,297,111,0.116654908
E. coli,2015/16,CEFAZOLIN,CEFTAZIDIME,LEVOFLOXACIN,874,264,102,246,0.33658552
E. coli,2015/16,CEFAZOLIN,CEFTAZIDIME,NITROFURANTOIN,1147,70,329,54,0.063266739
E. coli,2015/16,CEFAZOLIN,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,1013,278,344,58,-0.050343793
E. coli,2015/16,CEFAZOLIN,CEFTAZIDIME,SULFA_TRIMETHOPRIM,934,374,184,223,0.190766787
E. coli,2015/16,CEFAZOLIN,CEFTAZIDIME,TOBRAMYCIN,816,79,126,55,0.128490786
E. coli,2015/16,CEFAZOLIN,CEFTRIAXONE,CEFUROXIME,276,107,3,231,0.563053445
E. coli,2015/16,CEFAZOLIN,CEFTRIAXONE,CIPROFLOXACIN,1171,411,202,462,0.356006307
E. coli,2015/16,CEFAZOLIN,CEFTRIAXONE,GENTAMICIN,1393,189,488,177,0.124699695
E. coli,2015/16,CEFAZOLIN,CEFTRIAXONE,LEVOFLOXACIN,935,299,113,268,0.328484348
E. coli,2015/16,CEFAZOLIN,CEFTRIAXONE,NITROFURANTOIN,1392,80,536,89,0.07566069
E. coli,2015/16,CEFAZOLIN,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,1214,347,502,65,-0.081238354
E. coli,2015/16,CEFAZOLIN,CEFTRIAXONE,SULFA_TRIMETHOPRIM,1129,453,290,374,0.230415316
E. coli,2015/16,CEFAZOLIN,CEFTRIAXONE,TOBRAMYCIN,954,105,214,125,0.204504754
E. coli,2015/16,CEFAZOLIN,CEFUROXIME,CIPROFLOXACIN,368,129,158,227,0.319347211
E. coli,2015/16,CEFAZOLIN,CEFUROXIME,GENTAMICIN,439,59,305,81,0.089933297
E. coli,2015/16,CEFAZOLIN,CEFUROXIME,LEVOFLOXACIN,159,48,71,91,0.31943998
E. coli,2015/16,CEFAZOLIN,CEFUROXIME,NITROFURANTOIN,448,9,307,53,0.120406478
E. coli,2015/16,CEFAZOLIN,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,292,74,199,40,-0.033136575
E. coli,2015/16,CEFAZOLIN,CEFUROXIME,SULFA_TRIMETHOPRIM,343,154,210,176,0.14352339
E. coli,2015/16,CEFAZOLIN,CEFUROXIME,TOBRAMYCIN,250,51,167,81,0.155031651
E. coli,2015/16,CEFAZOLIN,CIPROFLOXACIN,GENTAMICIN,1434,125,683,270,0.190807545
E. coli,2015/16,CEFAZOLIN,CIPROFLOXACIN,LEVOFLOXACIN,1105,0,3,579,0.653114096
E. coli,2015/16,CEFAZOLIN,CIPROFLOXACIN,NITROFURANTOIN,1406,61,756,129,0.098125481
E. coli,2015/16,CEFAZOLIN,CIPROFLOXACIN,PIPERACILLIN_TAZOBACTAM,1175,231,616,207,0.08179238
E. coli,2015/16,CEFAZOLIN,CIPROFLOXACIN,SULFA_TRIMETHOPRIM,1210,348,385,567,0.344842339
E. coli,2015/16,CEFAZOLIN,CIPROFLOXACIN,TOBRAMYCIN,917,70,305,187,0.273353821
E. coli,2015/16,CEFAZOLIN,GENTAMICIN,LEVOFLOXACIN,1029,394,80,186,0.22430929
E. coli,2015/16,CEFAZOLIN,GENTAMICIN,NITROFURANTOIN,1852,129,311,62,0.057377053
E. coli,2015/16,CEFAZOLIN,GENTAMICIN,PIPERACILLIN_TAZOBACTAM,1536,344,258,94,0.045675011
E. coli,2015/16,CEFAZOLIN,GENTAMICIN,SULFA_TRIMETHOPRIM,1460,658,138,256,0.179932924
E. coli,2015/16,CEFAZOLIN,GENTAMICIN,TOBRAMYCIN,1169,61,53,196,0.411183457
E. coli,2015/16,CEFAZOLIN,LEVOFLOXACIN,NITROFURANTOIN,1012,38,464,80,0.100850189
E. coli,2015/16,CEFAZOLIN,LEVOFLOXACIN,PIPERACILLIN_TAZOBACTAM,917,170,408,146,0.096833305
E. coli,2015/16,CEFAZOLIN,LEVOFLOXACIN,SULFA_TRIMETHOPRIM,856,252,244,336,0.314457412
E. coli,2015/16,CEFAZOLIN,LEVOFLOXACIN,TOBRAMYCIN,702,46,165,86,0.218108647
E. coli,2015/16,CEFAZOLIN,NITROFURANTOIN,PIPERACILLIN_TAZOBACTAM,1549,376,128,31,-0.000100375
E. coli,2015/16,CEFAZOLIN,NITROFURANTOIN,SULFA_TRIMETHOPRIM,1396,766,98,93,0.039974439
E. coli,2015/16,CEFAZOLIN,NITROFURANTOIN,TOBRAMYCIN,1097,216,61,27,0.035234265
E. coli,2015/16,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,SULFA_TRIMETHOPRIM,1184,608,244,194,0.065864779
E. coli,2015/16,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,TOBRAMYCIN,989,167,204,55,0.041542654
E. coli,2015/16,CEFAZOLIN,SULFA_TRIMETHOPRIM,TOBRAMYCIN,869,81,352,176,0.227533092
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,AMPICILLIN,3,179,1,889,0.009596008
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,AMPICILLIN_SULBACTAM,27,156,16,873,0.080586414
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,AZTREONAM,46,1,282,20,0.019038024
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,CEFEPIME,156,2,817,4,-0.004524066
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,CEFTAZIDIME,158,16,815,46,-0.022412884
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,CEFTRIAXONE,147,24,767,45,-0.051768854
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,CEFUROXIME,46,20,203,121,0.039266114
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,CIPROFLOXACIN,136,47,742,149,-0.051929341
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,GENTAMICIN,169,14,827,64,-0.002655041
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,LEVOFLOXACIN,108,32,545,96,-0.047534018
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,NITROFURANTOIN,158,9,807,27,-0.012432671
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,PIPERACILLIN_TAZOBACTAM,167,2,666,201,0.100637978
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,SULFA_TRIMETHOPRIM,136,47,650,241,0.007698069
E. coli,2017/18,CEFAZOLIN,AMOXICILLIN_CLAVULANATE,TOBRAMYCIN,170,13,823,67,0.00239012
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,AMPICILLIN_SULBACTAM,39,1,164,2560,0.062727467
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,AZTREONAM,14,1,1009,296,0.006496799
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,CEFEPIME,18,1,1830,244,0.00215856
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,CEFTAZIDIME,38,1,1882,571,0.01085735
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,CEFTRIAXONE,39,1,1971,869,0.01310344
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,CEFUROXIME,13,10,623,545,0.002407709
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,CIPROFLOXACIN,31,9,1921,1080,0.006799888
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,GENTAMICIN,39,1,2602,403,0.004882356
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,LEVOFLOXACIN,28,9,1401,679,0.005602689
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,NITROFURANTOIN,27,4,2552,169,-0.003250143
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,35,1,2307,574,0.007156356
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,SULFA_TRIMETHOPRIM,37,3,1913,1091,0.013492641
E. coli,2017/18,CEFAZOLIN,AMPICILLIN,TOBRAMYCIN,17,1,1836,221,0.001667738
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,AZTREONAM,45,31,898,152,-0.071547734
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,CEFEPIME,68,30,1629,96,-0.059693553
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,CEFTAZIDIME,94,93,1825,481,-0.08416936
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,CEFTRIAXONE,83,110,1863,554,-0.097355033
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,CEFUROXIME,38,57,599,498,-0.042764068
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,CIPROFLOXACIN,94,109,1777,783,-0.064236244
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,GENTAMICIN,194,9,2214,350,0.022724492
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,LEVOFLOXACIN,74,100,1347,586,-0.083924176
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,NITROFURANTOIN,170,15,2164,136,-0.006242903
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,PIPERACILLIN_TAZOBACTAM,190,2,1991,537,0.043713814
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,SULFA_TRIMETHOPRIM,104,99,1707,855,-0.042493438
E. coli,2017/18,CEFAZOLIN,AMPICILLIN_SULBACTAM,TOBRAMYCIN,95,7,1611,166,0.00493706
E. coli,2017/18,CEFAZOLIN,AZTREONAM,CEFEPIME,921,0,164,131,0.306130978
E. coli,2017/18,CEFAZOLIN,AZTREONAM,CEFTAZIDIME,788,32,6,145,0.448629048
E. coli,2017/18,CEFAZOLIN,AZTREONAM,CEFTRIAXONE,809,59,7,288,0.586498683
E. coli,2017/18,CEFAZOLIN,AZTREONAM,CEFUROXIME,581,336,2,149,0.263806558
E. coli,2017/18,CEFAZOLIN,AZTREONAM,CIPROFLOXACIN,753,270,96,202,0.287347188
E. coli,2017/18,CEFAZOLIN,AZTREONAM,GENTAMICIN,923,101,241,57,0.066812148
E. coli,2017/18,CEFAZOLIN,AZTREONAM,LEVOFLOXACIN,342,130,29,68,0.240286054
E. coli,2017/18,CEFAZOLIN,AZTREONAM,NITROFURANTOIN,778,33,268,24,0.033319715
E. coli,2017/18,CEFAZOLIN,AZTREONAM,PIPERACILLIN_TAZOBACTAM,811,205,268,28,-0.071474501
E. coli,2017/18,CEFAZOLIN,AZTREONAM,SULFA_TRIMETHOPRIM,704,320,151,147,0.127212569
E. coli,2017/18,CEFAZOLIN,AZTREONAM,TOBRAMYCIN,930,94,214,84,0.138371014
E. coli,2017/18,CEFAZOLIN,CEFEPIME,CEFTAZIDIME,1454,110,0,85,0.194569606
E. coli,2017/18,CEFAZOLIN,CEFEPIME,CEFTRIAXONE,1540,254,0,243,0.334425452
E. coli,2017/18,CEFAZOLIN,CEFEPIME,CEFUROXIME,507,414,0,81,0.141554665
E. coli,2017/18,CEFAZOLIN,CEFEPIME,CIPROFLOXACIN,1381,465,36,209,0.243738808
E. coli,2017/18,CEFAZOLIN,CEFEPIME,GENTAMICIN,1684,165,189,57,0.063394691
E. coli,2017/18,CEFAZOLIN,CEFEPIME,LEVOFLOXACIN,909,209,16,69,0.169797792
E. coli,2017/18,CEFAZOLIN,CEFEPIME,NITROFURANTOIN,1515,71,207,22,0.024097835
E. coli,2017/18,CEFAZOLIN,CEFEPIME,PIPERACILLIN_TAZOBACTAM,1462,374,150,15,-0.031977196
E. coli,2017/18,CEFAZOLIN,CEFEPIME,SULFA_TRIMETHOPRIM,1294,555,101,145,0.121729252
E. coli,2017/18,CEFAZOLIN,CEFEPIME,TOBRAMYCIN,1612,163,96,43,0.064869056
E. coli,2017/18,CEFAZOLIN,CEFTAZIDIME,CEFTRIAXONE,1848,24,14,557,0.565855989
E. coli,2017/18,CEFAZOLIN,CEFTAZIDIME,CEFUROXIME,524,329,0,222,0.340591745
E. coli,2017/18,CEFAZOLIN,CEFTAZIDIME,CIPROFLOXACIN,1499,421,212,361,0.291489815
E. coli,2017/18,CEFAZOLIN,CEFTAZIDIME,GENTAMICIN,1749,174,433,141,0.114307383
E. coli,2017/18,CEFAZOLIN,CEFTAZIDIME,LEVOFLOXACIN,1203,321,160,342,0.347503678
E. coli,2017/18,CEFAZOLIN,CEFTAZIDIME,NITROFURANTOIN,1597,73,495,63,0.054061284
E. coli,2017/18,CEFAZOLIN,CEFTAZIDIME,PIPERACILLIN_TAZOBACTAM,1505,395,491,60,-0.066362902
E. coli,2017/18,CEFAZOLIN,CEFTAZIDIME,SULFA_TRIMETHOPRIM,1374,548,271,302,0.172561802
E. coli,2017/18,CEFAZOLIN,CEFTAZIDIME,TOBRAMYCIN,1385,102,169,44,0.065542603
E. coli,2017/18,CEFAZOLIN,CEFTRIAXONE,CEFUROXIME,502,315,1,224,0.350323414
E. coli,2017/18,CEFAZOLIN,CEFTRIAXONE,CIPROFLOXACIN,1555,455,275,597,0.379059671
E. coli,2017/18,CEFAZOLIN,CEFTRIAXONE,GENTAMICIN,1826,187,670,203,0.120368585
E. coli,2017/18,CEFAZOLIN,CEFTRIAXONE,LEVOFLOXACIN,1181,305,159,348,0.360650949
E. coli,2017/18,CEFAZOLIN,CEFTRIAXONE,NITROFURANTOIN,1673,80,756,91,0.055408127
E. coli,2017/18,CEFAZOLIN,CEFTRIAXONE,PIPERACILLIN_TAZOBACTAM,1525,462,691,78,-0.100947675
E. coli,2017/18,CEFAZOLIN,CEFTRIAXONE,SULFA_TRIMETHOPRIM,1433,579,405,466,0.208686141
E. coli,2017/18,CEFAZOLIN,CEFTRIAXONE,TOBRAMYCIN,1418,102,287,106,0.139795496
E. coli,2017/18,CEFAZOLIN,CEFUROXIME,CIPROFLOXACIN,484,153,329,227,0.16652323
E. coli,2017/18,CEFAZOLIN,CEFUROXIME,GENTAMICIN,572,65,486,70,0.02376326
E. coli,2017/18,CEFAZOLIN,CEFUROXIME,LEVOFLOXACIN,275,97,155,157,0.238382773
E. coli,2017/18,CEFAZOLIN,CEFUROXIME,NITROFURANTOIN,446,13,465,33,0.037202769
E. coli,2017/18,CEFAZOLIN,CEFUROXIME,PIPERACILLIN_TAZOBACTAM,496,126,459,71,-0.067707373
E. coli,2017/18,CEFAZOLIN,CEFUROXIME,SULFA_TRIMETHOPRIM,427,210,361,195,0.020955293
E. coli,2017/18,CEFAZOLIN,CEFUROXIME,TOBRAMYCIN,563,50,450,68,0.049340273
E. coli,2017/18,CEFAZOLIN,CIPROFLOXACIN,GENTAMICIN,1818,138,825,266,0.160121825
E. coli,2017/18,CEFAZOLIN,CIPROFLOXACIN,LEVOFLOXACIN,1429,2,1,683,0.635139792
E. coli,2017/18,CEFAZOLIN,CIPROFLOXACIN,NITROFURANTOIN,1701,59,879,115,0.076501488
E. coli,2017/18,CEFAZOLIN,CIPROFLOXACIN,PIPERACILLIN_TAZOBACTAM,1583,341,760,233,0.051911684
E. coli,2017/18,CEFAZOLIN,CIPROFLOXACIN,SULFA_TRIMETHOPRIM,1504,452,448,640,0.324177832
E. coli,2017/18,CEFAZOLIN,CIPROFLOXACIN,TOBRAMYCIN,1416,68,437,153,0.177692699
E. coli,2017/18,CEFAZOLIN,GENTAMICIN,LEVOFLOXACIN,1327,517,104,171,0.156497021
E. coli,2017/18,CEFAZOLIN,GENTAMICIN,NITROFURANTOIN,2263,119,321,55,0.049081339
E. coli,2017/18,CEFAZOLIN,GENTAMICIN,PIPERACILLIN_TAZOBACTAM,2061,483,284,93,0.026000202
E. coli,2017/18,CEFAZOLIN,GENTAMICIN,SULFA_TRIMETHOPRIM,1810,835,143,260,0.152139173
E. coli,2017/18,CEFAZOLIN,GENTAMICIN,TOBRAMYCIN,1823,51,33,171,0.305129959
E. coli,2017/18,CEFAZOLIN,LEVOFLOXACIN,NITROFURANTOIN,1219,38,527,84,0.095853443
E. coli,2017/18,CEFAZOLIN,LEVOFLOXACIN,PIPERACILLIN_TAZOBACTAM,1183,234,511,151,0.055161805
E. coli,2017/18,CEFAZOLIN,LEVOFLOXACIN,SULFA_TRIMETHOPRIM,1098,333,281,406,0.311509619
E. coli,2017/18,CEFAZOLIN,LEVOFLOXACIN,TOBRAMYCIN,962,43,261,57,0.104514101
E. coli,2017/18,CEFAZOLIN,NITROFURANTOIN,PIPERACILLIN_TAZOBACTAM,1979,500,133,27,-0.007394403
E. coli,2017/18,CEFAZOLIN,NITROFURANTOIN,SULFA_TRIMETHOPRIM,1675,908,80,92,0.043470049
E. coli,2017/18,CEFAZOLIN,NITROFURANTOIN,TOBRAMYCIN,1535,189,66,15,0.013640613
E. coli,2017/18,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,SULFA_TRIMETHOPRIM,1572,772,324,251,0.06831411
E. coli,2017/18,CEFAZOLIN,PIPERACILLIN_TAZOBACTAM,TOBRAMYCIN,1479,172,340,44,0.00641216
E. coli,2017/18,CEFAZOLIN,SULFA_TRIMETHOPRIM,TOBRAMYCIN,1331,82,524,140,0.135252903
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,AMPICILLIN,0,112,0,123,0.000770563
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,AMPICILLIN_SULBACTAM,40,72,0,123,0.309002505
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,CEFAZOLIN,0,53,0,53,0
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,CEFTAZIDIME,1,111,7,116,-0.044951772
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,CEFTRIAXONE,0,111,1,122,-0.007056841
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,CEFUROXIME,0,54,0,46,-0.002961421
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,CIPROFLOXACIN,21,91,21,102,0.016735526
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,GENTAMICIN,98,14,81,42,0.210719062
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,LEVOFLOXACIN,19,75,21,90,0.012854935
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,NITROFURANTOIN,83,22,95,16,-0.065198314
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,PIPERACILLIN_TAZOBACTAM,111,1,90,33,0.227933857
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,SULFA_TRIMETHOPRIM,42,70,41,82,0.041572746
E. coli,2015/16,CEFEPIME,AMOXICILLIN_CLAVULANATE,TOBRAMYCIN,97,15,35,88,0.53917915
E. coli,2015/16,CEFEPIME,AMPICILLIN,AMPICILLIN_SULBACTAM,1,0,61,285,0.018185488
E. coli,2015/16,CEFEPIME,AMPICILLIN,CEFAZOLIN,0,0,0,245,0.026053143
E. coli,2015/16,CEFEPIME,AMPICILLIN,CEFTAZIDIME,0,2,10,233,0.015858345
E. coli,2015/16,CEFEPIME,AMPICILLIN,CEFTRIAXONE,1,1,2,379,0.017304524
E. coli,2015/16,CEFEPIME,AMPICILLIN,CEFUROXIME,1,1,1,191,0.032108421
E. coli,2015/16,CEFEPIME,AMPICILLIN,CIPROFLOXACIN,2,0,68,315,0.025374028
E. coli,2015/16,CEFEPIME,AMPICILLIN,GENTAMICIN,1,1,284,99,-0.005214552
E. coli,2015/16,CEFEPIME,AMPICILLIN,LEVOFLOXACIN,2,0,46,191,0.038491463
E. coli,2015/16,CEFEPIME,AMPICILLIN,NITROFURANTOIN,2,0,297,50,-0.004912381
E. coli,2015/16,CEFEPIME,AMPICILLIN,PIPERACILLIN_TAZOBACTAM,2,0,252,46,-0.005074677
E. coli,2015/16,CEFEPIME,AMPICILLIN,SULFA_TRIMETHOPRIM,2,0,130,252,0.01680791
E. coli,2015/16,CEFEPIME,AMPICILLIN,TOBRAMYCIN,0,2,163,152,-0.012879889
E. coli,2015/16,CEFEPIME,AMPICILLIN_SULBACTAM,CEFAZOLIN,0,45,0,163,0.011163262
E. coli,2015/16,CEFEPIME,AMPICILLIN_SULBACTAM,CEFTAZIDIME,1,41,9,192,-0.011393898
